system:index,LST_jour_C,LST_nuit_C,amplitude_C,annee,date,jour,mois,source,zone,.geo
1_1_1_1_1_1_1_1_2_2008_06_14,23.96086027826766,16.451313032886617,7.509547245381043,2008,2008-06-14,14,6,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_06_15,-9999,-9999,-9999,2008,2008-06-15,15,6,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_06_16,-9999,-9999,-9999,2008,2008-06-16,16,6,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_06_17,31.22566368955961,18.700572813395013,12.525090876164597,2008,2008-06-17,17,6,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_06_18,32.116898183194564,17.92130528781189,14.195592895382674,2008,2008-06-18,18,6,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_06_19,34.383235683402404,20.451899506244615,13.931336177157789,2008,2008-06-19,19,6,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_06_20,37.00353734061923,21.88605874499325,15.117478595625983,2008,2008-06-20,20,6,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_06_21,33.785506926674316,22.68861792863362,11.096888998040697,2008,2008-06-21,21,6,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_06_22,38.645773920783256,22.492712950600776,16.15306097018248,2008,2008-06-22,22,6,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_06_23,30.541159334627935,-9999,-9999,2008,2008-06-23,23,6,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_06_24,35.63984654269717,-9999,-9999,2008,2008-06-24,24,6,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_06_25,36.06659495087683,22.34949085260621,13.717104098270624,2008,2008-06-25,25,6,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_06_26,38.443916879908215,-9999,-9999,2008,2008-06-26,26,6,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_06_27,36.72088367276484,23.459598575878886,13.261285096885956,2008,2008-06-27,27,6,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_06_28,35.92293579565063,24.932725147292672,10.990210648357959,2008,2008-06-28,28,6,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_06_29,36.90148909657313,23.291517139425252,13.609971957147877,2008,2008-06-29,29,6,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_06_30,31.189684142870306,24.314877284595354,6.874806858274951,2008,2008-06-30,30,6,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_01,37.19605221932119,23.479599585778317,13.716452633542872,2008,2008-07-01,1,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_02,33.54560584712931,-9999,-9999,2008,2008-07-02,2,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_03,-9999,21.31332938388624,-9999,2008,2008-07-03,3,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_04,32.886637075718,20.46202825159918,12.42460882411882,2008,2008-07-04,4,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_05,38.57394903219523,22.624273253226477,15.949675778968754,2008,2008-07-05,5,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_06,35.41689578918266,-9999,-9999,2008,2008-07-06,6,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_07,31.002513721185437,21.77386045494319,9.228653266242247,2008,2008-07-07,7,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_08,34.297967881408226,21.083242545616372,13.214725335791854,2008,2008-07-08,8,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_09,31.279848118743587,20.98439162374399,10.295456494999598,2008,2008-07-09,9,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_10,38.8669196994004,22.55565755919855,16.311262140201848,2008,2008-07-10,10,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_11,32.793182884997236,19.924659685863958,12.868523199133278,2008,2008-07-11,11,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_12,35.50823132969032,-9999,-9999,2008,2008-07-12,12,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_13,31.589380692167538,18.838043783892203,12.751336908275334,2008,2008-07-13,13,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_14,29.015552989004902,19.196917437598245,9.818635551406658,2008,2008-07-14,14,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_15,36.77130200174065,20.145394120951096,16.625907880789555,2008,2008-07-15,15,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_16,-9999,17.644265963252735,-9999,2008,2008-07-16,16,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_17,-9999,21.014750382068257,-9999,2008,2008-07-17,17,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_18,31.085098376313113,21.20596866840731,9.879129707905804,2008,2008-07-18,18,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_19,35.83949369337353,21.903618263870385,13.935875429503142,2008,2008-07-19,19,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_20,-9999,21.12532281205165,-9999,2008,2008-07-20,20,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_21,32.517231977411086,18.514434083013327,14.002797894397759,2008,2008-07-21,21,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_22,32.7759088974031,19.498864875990478,13.277044021412621,2008,2008-07-22,22,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_23,32.22431077054074,19.98911915329461,12.23519161724613,2008,2008-07-23,23,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_24,34.30922527133146,-9999,-9999,2008,2008-07-24,24,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_25,28.868220045596615,18.73574471926338,10.132475326333235,2008,2008-07-25,25,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_26,33.1191603833866,22.88552647975081,10.233633903635791,2008,2008-07-26,26,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_27,33.266403423630095,22.164129326047373,11.102274097582722,2008,2008-07-27,27,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_28,38.23662490073241,23.159740582800225,15.076884317932183,2008,2008-07-28,28,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_29,30.747653198956186,20.427795275590597,10.31985792336559,2008,2008-07-29,29,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_30,35.4482567914344,23.57415877703454,11.874098014399863,2008,2008-07-30,30,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_07_31,38.89556119270134,23.841683133066283,15.053878059635053,2008,2008-07-31,31,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_01,33.914857382550395,22.331905116972678,11.582952265577717,2008,2008-08-01,1,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_02,37.52653578046409,25.153686572316133,12.372849208147954,2008,2008-08-02,2,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_03,34.98307050408721,22.821657519209623,12.161412984877586,2008,2008-08-03,3,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_04,37.595540707041835,25.380878504672978,12.214662202368856,2008,2008-08-04,4,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_05,38.32858834244087,-9999,-9999,2008,2008-08-05,5,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_06,37.99834061930784,23.72635701275044,14.271983606557399,2008,2008-08-06,6,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_07,-9999,19.935735550645518,-9999,2008,2008-08-07,7,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_08,30.98014270032928,20.31550948509488,10.664633215234403,2008,2008-08-08,8,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_09,35.85275021758059,19.19918058338908,16.653569634191513,2008,2008-08-09,9,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_10,30.304929850877897,20.48575928703781,9.819170563840089,2008,2008-08-10,10,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_11,-9999,-9999,-9999,2008,2008-08-11,11,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_12,-9999,-9999,-9999,2008,2008-08-12,12,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_13,34.37408797600642,21.720994764397858,12.653093211608564,2008,2008-08-13,13,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_14,-9999,-9999,-9999,2008,2008-08-14,14,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_15,-9999,17.88244338270414,-9999,2008,2008-08-15,15,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_16,-9999,-9999,-9999,2008,2008-08-16,16,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_17,26.874007430549682,-9999,-9999,2008,2008-08-17,17,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_18,34.497699718258616,20.673965944606152,13.823733773652464,2008,2008-08-18,18,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_19,28.450000000000045,-9999,-9999,2008,2008-08-19,19,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_20,33.27217811529158,19.98121671018282,13.29096140510876,2008,2008-08-20,20,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_21,32.18803829416885,-9999,-9999,2008,2008-08-21,21,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_22,-9999,-9999,-9999,2008,2008-08-22,22,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_23,30.3114531821833,19.275674694189547,11.035778487993753,2008,2008-08-23,23,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_24,30.608127591988023,16.430000000000007,14.178127591988016,2008,2008-08-24,24,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_25,33.290895468496046,19.747757009345776,13.54313845915027,2008,2008-08-25,25,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_26,30.10745726693142,-9999,-9999,2008,2008-08-26,26,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_27,29.854193635626075,21.093353623739745,8.76084001188633,2008,2008-08-27,27,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_28,33.12748633879778,19.95451954469246,13.17296679410532,2008,2008-08-28,28,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_29,33.56447358834248,17.82169440411036,15.74277918423212,2008,2008-08-29,29,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_30,32.7404521919226,20.29607496931345,12.444377222609148,2008,2008-08-30,30,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_08_31,-9999,21.012674789672246,-9999,2008,2008-08-31,31,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_01,33.400239903348165,21.626804321948555,11.77343558139961,2008,2008-09-01,1,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_02,30.307285653469535,19.484276162496144,10.82300949097339,2008,2008-09-02,2,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_03,32.03940170940177,16.274998955940703,15.76440275346107,2008,2008-09-03,3,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_04,-9999,17.730000000000018,-9999,2008,2008-09-04,4,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_05,33.510362443907354,-9999,-9999,2008,2008-09-05,5,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_06,-9999,-9999,-9999,2008,2008-09-06,6,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_07,30.064291986827527,19.40646703486368,10.657824951963846,2008,2008-09-07,7,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_08,28.7697731453095,16.14774209128234,12.622031054027161,2008,2008-09-08,8,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_09,-9999,-9999,-9999,2008,2008-09-09,9,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_10,-9999,19.675984468691638,-9999,2008,2008-09-10,10,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_11,27.250000000000057,13.110000000000014,14.140000000000043,2008,2008-09-11,11,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_12,-9999,16.34713307421805,-9999,2008,2008-09-12,12,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_13,22.507447112380703,-9999,-9999,2008,2008-09-13,13,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_14,26.89883376849434,15.21097514670339,11.687858621790951,2008,2008-09-14,14,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_15,17.06131498470944,13.461447023913479,3.5998679607959616,2008,2008-09-15,15,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_16,24.458273707548074,13.689774647887305,10.768499059660769,2008,2008-09-16,16,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_17,25.490496495820196,14.764253545523502,10.726242950296694,2008,2008-09-17,17,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_18,-9999,-9999,-9999,2008,2008-09-18,18,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_19,-9999,16.234505562972856,-9999,2008,2008-09-19,19,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_20,25.512407459207452,15.520645951194808,9.991761508012644,2008,2008-09-20,20,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_21,25.27488324066718,15.967922007582501,9.306961233084678,2008,2008-09-21,21,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_22,25.32910530896436,-9999,-9999,2008,2008-09-22,22,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_23,-9999,-9999,-9999,2008,2008-09-23,23,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_24,20.59653251599144,12.02678284655434,8.569749669437101,2008,2008-09-24,24,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_25,22.597723308779905,12.554188481675453,10.043534827104452,2008,2008-09-25,25,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_26,25.337595889714123,11.362702726550765,13.974893163163358,2008,2008-09-26,26,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_27,21.856044661422914,-9999,-9999,2008,2008-09-27,27,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_28,25.249905726607153,13.886804477342423,11.36310124926473,2008,2008-09-28,28,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_29,23.867131652661044,14.641643167972234,9.22548848468881,2008,2008-09-29,29,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_09_30,24.557910295616637,14.206011385874376,10.35189890974226,2008,2008-09-30,30,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_01,23.197124165553987,-9999,-9999,2008,2008-10-01,1,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_02,24.087762314998884,-9999,-9999,2008,2008-10-02,2,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_03,22.027359442993998,10.825462468372223,11.201896974621775,2008,2008-10-03,3,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_04,17.524072561646108,-9999,-9999,2008,2008-10-04,4,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_05,22.913256744995635,10.243820214423181,12.669436530572455,2008,2008-10-05,5,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_06,22.859073977371622,-9999,-9999,2008,2008-10-06,6,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_07,-9999,-9999,-9999,2008,2008-10-07,7,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_08,-9999,4.490000000000009,-9999,2008,2008-10-08,8,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_09,-9999,13.126458467482337,-9999,2008,2008-10-09,9,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_10,24.38854830287204,14.985778599184869,9.40276970368717,2008,2008-10-10,10,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_11,23.418258403183415,14.17078370873196,9.247474694451455,2008,2008-10-11,11,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_12,-9999,10.646382730455116,-9999,2008,2008-10-12,12,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_13,-9999,-9999,-9999,2008,2008-10-13,13,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_14,23.26749680715193,16.106163620539633,7.161333186612296,2008,2008-10-14,14,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_15,23.176127104834222,15.13600734670814,8.040119758126082,2008,2008-10-15,15,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_16,23.288668060637747,15.591430761369452,7.697237299268295,2008,2008-10-16,16,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_17,16.228563431228906,-9999,-9999,2008,2008-10-17,17,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_18,-9999,-9999,-9999,2008,2008-10-18,18,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_19,-9999,11.981231445849403,-9999,2008,2008-10-19,19,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_20,-9999,-9999,-9999,2008,2008-10-20,20,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_21,21.772003514938433,16.554982596772447,5.217020918165986,2008,2008-10-21,21,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_22,-9999,-9999,-9999,2008,2008-10-22,22,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_23,-9999,-9999,-9999,2008,2008-10-23,23,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_24,-9999,-9999,-9999,2008,2008-10-24,24,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_25,21.308963711861338,14.288438346271846,7.020525365589492,2008,2008-10-25,25,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_26,22.490926196565624,11.780013836726596,10.710912359839028,2008,2008-10-26,26,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_27,-9999,11.912356020942468,-9999,2008,2008-10-27,27,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_28,-9999,-9999,-9999,2008,2008-10-28,28,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_29,-9999,-3.7099999999999795,-9999,2008,2008-10-29,29,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2008_10_30,-9999,-9999,-9999,2008,2008-10-30,30,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
